2023-08-16 12:27:35,285 INFO  Logger.cs: 70 - 
2023-08-16 12:28:17,329 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part2-3
2023-08-16 12:28:17,329 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1
2023-08-16 12:28:17,329 INFO  ExportHelperExtension.cs: 1136 - Found 45 in Assem1
2023-08-16 12:28:17,330 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem1
2023-08-16 12:28:17,330 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-08-16 12:28:17,331 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2023-08-16 12:28:17,331 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part3-1
2023-08-16 12:28:17,331 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Part3-1
2023-08-16 12:28:17,332 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part3-1
2023-08-16 12:28:17,332 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from body-1
2023-08-16 12:28:17,333 INFO  ExportHelperExtension.cs: 1136 - Found 35 in body-1
2023-08-16 12:28:17,333 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in body-1
2023-08-16 12:28:17,333 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part2-1
2023-08-16 12:28:17,333 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2-1
2023-08-16 12:28:17,334 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part2-1
2023-08-16 12:28:17,334 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part2-2
2023-08-16 12:28:17,335 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2-2
2023-08-16 12:28:17,335 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part2-2
2023-08-16 12:28:17,336 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part2-4
2023-08-16 12:28:17,336 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2-4
2023-08-16 12:28:17,336 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part2-4
2023-08-16 12:28:17,337 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from lidar_stand-1
2023-08-16 12:28:17,337 INFO  ExportHelperExtension.cs: 1136 - Found 27 in lidar_stand-1
2023-08-16 12:28:17,338 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in lidar_stand-1
2023-08-16 12:28:17,339 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part2-3
2023-08-16 12:28:17,339 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2-3
2023-08-16 12:28:17,340 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part2-3
2023-08-16 12:28:17,697 INFO  SwAddin.cs: 339 - Loading config tree
2023-08-16 12:28:17,702 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-08-16 12:28:17,773 INFO  SwAddin.cs: 344 - Showing property manager
2023-08-16 12:28:23,216 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-08-16 12:28:36,200 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2023-08-16 12:28:38,339 INFO  ExportHelperExtension.cs: 347 - Creating joint f_r
2023-08-16 12:28:38,346 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2023-08-16 12:28:38,347 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2023-08-16 12:28:38,348 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2023-08-16 12:28:38,527 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2023-08-16 12:28:38,532 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-08-16 12:28:38,532 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-08-16 12:28:38,532 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-08-16 12:28:40,320 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child f_r failed
2023-08-16 12:28:40,450 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem1
2023-08-16 12:28:40,458 INFO  ExportHelperExtension.cs: 1136 - Found 50 in Assem1
2023-08-16 12:28:40,459 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [CoordSys] in Assem1
2023-08-16 12:28:40,459 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-08-16 12:28:40,493 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2023-08-16 12:28:40,494 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part3-1
2023-08-16 12:28:40,495 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Part3-1
2023-08-16 12:28:40,495 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part3-1
2023-08-16 12:28:40,496 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from body-1
2023-08-16 12:28:40,496 INFO  ExportHelperExtension.cs: 1136 - Found 35 in body-1
2023-08-16 12:28:40,497 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in body-1
2023-08-16 12:28:40,497 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part2-1
2023-08-16 12:28:40,498 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2-1
2023-08-16 12:28:40,498 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part2-1
2023-08-16 12:28:40,498 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part2-2
2023-08-16 12:28:40,500 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2-2
2023-08-16 12:28:40,500 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part2-2
2023-08-16 12:28:40,500 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part2-4
2023-08-16 12:28:40,500 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2-4
2023-08-16 12:28:40,501 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part2-4
2023-08-16 12:28:40,502 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from lidar_stand-1
2023-08-16 12:28:40,502 INFO  ExportHelperExtension.cs: 1136 - Found 27 in lidar_stand-1
2023-08-16 12:28:40,502 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in lidar_stand-1
2023-08-16 12:28:40,503 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part2-3
2023-08-16 12:28:40,503 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2-3
2023-08-16 12:28:40,503 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part2-3
2023-08-16 12:28:40,504 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1
2023-08-16 12:28:40,504 INFO  ExportHelperExtension.cs: 1136 - Found 50 in Assem1
2023-08-16 12:28:40,504 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in Assem1
2023-08-16 12:28:40,505 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-08-16 12:28:40,505 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2023-08-16 12:28:40,505 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part3-1
2023-08-16 12:28:40,506 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Part3-1
2023-08-16 12:28:40,506 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part3-1
2023-08-16 12:28:40,506 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from body-1
2023-08-16 12:28:40,507 INFO  ExportHelperExtension.cs: 1136 - Found 35 in body-1
2023-08-16 12:28:40,507 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in body-1
2023-08-16 12:28:40,509 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part2-1
2023-08-16 12:28:40,509 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2-1
2023-08-16 12:28:40,509 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part2-1
2023-08-16 12:28:40,509 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part2-2
2023-08-16 12:28:40,510 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2-2
2023-08-16 12:28:40,510 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part2-2
2023-08-16 12:28:40,510 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part2-4
2023-08-16 12:28:40,511 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2-4
2023-08-16 12:28:40,511 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part2-4
2023-08-16 12:28:40,511 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from lidar_stand-1
2023-08-16 12:28:40,512 INFO  ExportHelperExtension.cs: 1136 - Found 27 in lidar_stand-1
2023-08-16 12:28:40,512 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in lidar_stand-1
2023-08-16 12:28:40,512 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part2-3
2023-08-16 12:28:40,512 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2-3
2023-08-16 12:28:40,513 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part2-3
2023-08-16 12:28:40,567 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-08-16 12:29:30,352 INFO  SwAddin.cs: 294 - Assembly export called for file Assem1
2023-08-16 12:29:30,353 INFO  SwAddin.cs: 299 - Save is required
2023-08-16 12:29:30,353 INFO  SwAddin.cs: 313 - Saving assembly
2023-08-16 12:29:31,022 INFO  SwAddin.cs: 316 - Opening property manager
2023-08-16 12:29:31,023 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem1
2023-08-16 12:29:31,023 INFO  ExportHelperExtension.cs: 1136 - Found 45 in Assem1
2023-08-16 12:29:31,024 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem1
2023-08-16 12:29:31,024 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-08-16 12:29:31,025 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2023-08-16 12:29:31,025 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part3-1
2023-08-16 12:29:31,026 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Part3-1
2023-08-16 12:29:31,026 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part3-1
2023-08-16 12:29:31,027 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from body-1
2023-08-16 12:29:31,027 INFO  ExportHelperExtension.cs: 1136 - Found 35 in body-1
2023-08-16 12:29:31,028 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in body-1
2023-08-16 12:29:31,028 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part2-1
2023-08-16 12:29:31,029 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2-1
2023-08-16 12:29:31,029 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part2-1
2023-08-16 12:29:31,030 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part2-2
2023-08-16 12:29:31,030 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2-2
2023-08-16 12:29:31,031 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part2-2
2023-08-16 12:29:31,031 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part2-4
2023-08-16 12:29:31,032 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2-4
2023-08-16 12:29:31,032 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part2-4
2023-08-16 12:29:31,033 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from lidar_stand-1
2023-08-16 12:29:31,033 INFO  ExportHelperExtension.cs: 1136 - Found 27 in lidar_stand-1
2023-08-16 12:29:31,034 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in lidar_stand-1
2023-08-16 12:29:31,034 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part2-3
2023-08-16 12:29:31,035 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2-3
2023-08-16 12:29:31,035 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part2-3
2023-08-16 12:29:31,036 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1
2023-08-16 12:29:31,036 INFO  ExportHelperExtension.cs: 1136 - Found 45 in Assem1
2023-08-16 12:29:31,037 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem1
2023-08-16 12:29:31,037 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-08-16 12:29:31,038 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2023-08-16 12:29:31,038 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part3-1
2023-08-16 12:29:31,039 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Part3-1
2023-08-16 12:29:31,039 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part3-1
2023-08-16 12:29:31,040 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from body-1
2023-08-16 12:29:31,040 INFO  ExportHelperExtension.cs: 1136 - Found 35 in body-1
2023-08-16 12:29:31,041 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in body-1
2023-08-16 12:29:31,041 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part2-1
2023-08-16 12:29:31,042 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2-1
2023-08-16 12:29:31,042 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part2-1
2023-08-16 12:29:31,043 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part2-2
2023-08-16 12:29:31,043 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2-2
2023-08-16 12:29:31,043 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part2-2
2023-08-16 12:29:31,044 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part2-4
2023-08-16 12:29:31,045 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2-4
2023-08-16 12:29:31,045 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part2-4
2023-08-16 12:29:31,045 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from lidar_stand-1
2023-08-16 12:29:31,046 INFO  ExportHelperExtension.cs: 1136 - Found 27 in lidar_stand-1
2023-08-16 12:29:31,046 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in lidar_stand-1
2023-08-16 12:29:31,047 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part2-3
2023-08-16 12:29:31,047 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2-3
2023-08-16 12:29:31,048 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part2-3
2023-08-16 12:29:31,342 INFO  SwAddin.cs: 339 - Loading config tree
2023-08-16 12:29:31,343 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-08-16 12:29:31,346 INFO  SwAddin.cs: 344 - Showing property manager
2023-08-16 12:29:36,313 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-08-16 12:29:36,487 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-08-16 12:29:36,662 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-08-16 12:29:36,810 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-08-16 12:29:37,218 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-08-16 12:30:08,639 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-08-16 12:30:26,466 INFO  SwAddin.cs: 294 - Assembly export called for file Assem1
2023-08-16 12:30:27,902 INFO  SwAddin.cs: 313 - Saving assembly
2023-08-16 12:30:28,023 INFO  SwAddin.cs: 316 - Opening property manager
2023-08-16 12:30:28,024 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem1
2023-08-16 12:30:28,025 INFO  ExportHelperExtension.cs: 1136 - Found 45 in Assem1
2023-08-16 12:30:28,026 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem1
2023-08-16 12:30:28,026 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-08-16 12:30:28,027 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2023-08-16 12:30:28,027 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part3-1
2023-08-16 12:30:28,027 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Part3-1
2023-08-16 12:30:28,028 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part3-1
2023-08-16 12:30:28,028 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from body-1
2023-08-16 12:30:28,029 INFO  ExportHelperExtension.cs: 1136 - Found 35 in body-1
2023-08-16 12:30:28,029 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in body-1
2023-08-16 12:30:28,029 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part2-1
2023-08-16 12:30:28,030 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2-1
2023-08-16 12:30:28,031 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part2-1
2023-08-16 12:30:28,031 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part2-2
2023-08-16 12:30:28,031 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2-2
2023-08-16 12:30:28,032 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part2-2
2023-08-16 12:30:28,032 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part2-4
2023-08-16 12:30:28,032 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2-4
2023-08-16 12:30:28,033 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part2-4
2023-08-16 12:30:28,033 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from lidar_stand-1
2023-08-16 12:30:28,034 INFO  ExportHelperExtension.cs: 1136 - Found 27 in lidar_stand-1
2023-08-16 12:30:28,034 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in lidar_stand-1
2023-08-16 12:30:28,034 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part2-3
2023-08-16 12:30:28,035 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2-3
2023-08-16 12:30:28,035 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part2-3
2023-08-16 12:30:28,036 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1
2023-08-16 12:30:28,036 INFO  ExportHelperExtension.cs: 1136 - Found 45 in Assem1
2023-08-16 12:30:28,036 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem1
2023-08-16 12:30:28,037 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-08-16 12:30:28,037 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2023-08-16 12:30:28,037 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part3-1
2023-08-16 12:30:28,038 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Part3-1
2023-08-16 12:30:28,038 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part3-1
2023-08-16 12:30:28,039 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from body-1
2023-08-16 12:30:28,039 INFO  ExportHelperExtension.cs: 1136 - Found 35 in body-1
2023-08-16 12:30:28,039 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in body-1
2023-08-16 12:30:28,040 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part2-1
2023-08-16 12:30:28,040 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2-1
2023-08-16 12:30:28,041 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part2-1
2023-08-16 12:30:28,041 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part2-2
2023-08-16 12:30:28,042 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2-2
2023-08-16 12:30:28,042 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part2-2
2023-08-16 12:30:28,042 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part2-4
2023-08-16 12:30:28,043 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2-4
2023-08-16 12:30:28,043 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part2-4
2023-08-16 12:30:28,043 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from lidar_stand-1
2023-08-16 12:30:28,044 INFO  ExportHelperExtension.cs: 1136 - Found 27 in lidar_stand-1
2023-08-16 12:30:28,045 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in lidar_stand-1
2023-08-16 12:30:28,045 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part2-3
2023-08-16 12:30:28,046 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2-3
2023-08-16 12:30:28,046 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part2-3
2023-08-16 12:30:28,092 INFO  SwAddin.cs: 339 - Loading config tree
2023-08-16 12:30:28,093 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-08-16 12:30:28,095 INFO  SwAddin.cs: 344 - Showing property manager
